id,what,where
t1113,capture,screenshot victim
t1057,uses,tasklist directory
t1055,performs,thread execution hijacking
t1538,required,resources
t1046,conducted,port scans
t1085,inject,payload
t1059,calls,cmd
t1060,creating,autostart extensibility point registry entries run key registry keys
t1059,run,copy cmd
t1522,allow,access cloud instance metadata api
t1125,created,could
t1071,posted,data
t1088,engineer,user
t1001,write,signatures
t1110,log,administrative panels
t1077,accesses,network
t1096,using,powershell 3.0
t1081,harvest,and/or browsers user applications
t1056,used,keyloggers
t1047,logs,remote machine
t1090,create,serve client c&c server
t1002,contains,module
t1082,collects,computer name host name
t1083,fixed,drives
t1029,configured,lightneuron
t1053,including,hardtack shipbread trinity
t1102,based,services
t1140,using,single byte xor keys
t1015,used,sticky keys technique
t1087,performs,account discovery
t1107,executes,dll payload file
t1012,achieve,persistence
t1074,collected,information
t1123,capture,microphone recordings
t1083,identifying,documents victim
t1043,uses,custom command control protocol communicates
t1525,support,content trust models
t1027,obfuscated,isminjector
t1057,discover,running processes
t1530,check,cloud storage
t1492,containing,words hacked phish malware
t1114,accessed,email communications
t1123,using,input audio devices
t1047,execute,backdoors
t1057,get,information processes
t1140,uses,fromcharcode deobfuscation method
t1116,uses,maocheng adobe systems
t1007,discover,running services
t1152,enable,victims machine
t1090,compromised,universities
t1145,interacting,windows cryptographic application programming interface functions
t1134,adjust,token privileges
t1158,evade,detection
t1125,access,victims webcam
t1102,store,c2 addresses
t1057,gathers,list processes
t1027,encrypted,a redleaves configuration file
t1537,required,least privileges
t1125,monitor,operations victim environment
t1085,executes,vnc server software
t1497,get,current temperature hardware
t1132,encode,communications
t1073,loads,dll file
t1106,executing,commands
t1116,look,legitimate
t1212,mitigate,exploitation behavior
t1107,delete,malware binaries victim
t1003,used,credential dumping tools
t1115,collects,information
t1064,execute,commands
t1002,protected,archives
t1204,delivered,malicious dropper
t1007,discover,system
t1107,overwrote,files
t1140,decrypt,c&c communication
t1114,searches,outlook personal storage within user directories
t1074,created,staging folders legitimate users processes
t1107,deletes,rat installer
t1103,following,registry ke windows
t1539,asked,site incorrect domain application
t1157,set,directory access controls
t1107,uninstall,cardinal rat
t1083,exploiting,machine lowball malware
t1503,obtain,credentials
t1047,enumerate,anti virus
t1049,list,nearby wifi networks connected interfaces
t1071,uses,rdp
t1482,trusted,domains
t1066,decrease,av detection rates
t1016,gather,information victim ip address
t1105,indicating,actors behind ransomware instead self propagating
t1036,performed,
t1003,used,tools
t1087,run,net user net user directory net group domain admins directory net group exchange trusted subsystem directory
t1045,compress,payload
t1120,obtains,number removable drives
t1107,called,utility
t1081,search,files
t1059,spawn,reverse shell
t1113,drop,mouse logger around click send back
t1071,used,dns tunneling
t1018,identify,remote systems
t1070,contains,code clear event logs
t1055,injects,dll downdelph
t1104,update,technet
t1007,list,services configurations
t1179,use,hook
t1077,use,windows '
t1035,used,svchost
t1063,detected,security tools
t1165,manage,startup entries
t1060,modify,registry run keys
t1091,move,apt30
t1016,collects,information network
t1204,look,like legitimate microsoft word documents files
t1145,steal,keys vpns cryptocurrency wallets
t1007,gather,information services
t1060,dropped,malicious dlls
t1175,leveraging,remote com execution
t1002,zipped,files
t1078,using,variety methods
t1105,download,additional payloads
t1081,accessing,locally
t1158,uses,attrib + h
t1087,gather,information user accounts within domain
t1492,communicating,activities
t1027,encrypted,png files
t1107,make,analysis attack difficult
t1059,used,malware
t1171,sniff,plaintext network credentials
t1132,encoded,data
t1083,search,files directories
t1202,used,forfiles
t1078,using,earlier intrusion
t1043,uses,commonly
t1082,determine,system
t1492,used,dyepack
t1053,created,accounts
t1067,uses,vbr
t1204,execute,payload
t1204,click,links emails
t1108,used,teamviewer
t1064,run,payload
t1084,use,wmi script
t1159,named,user launch agents
t1027,used,fragmented strings environment variables standard input native character replacement functionalities
t1064,check,macos version download payloads
t1057,running,anti virus processes
t1012,used,wmi
t1056,logging,keystrokes
t1083,identify,drive type victim
t1089,disable,security center functions like anti virus windows firewall
t1003,vault,credential objects
t1140,base64-encoded,powershell commands
t1088,run,program
t1090,allow,remote host access infected host
t1140,decompresses,rc4-encrypted payload
t1086,execute,additional scripts
t1083,using,command
t1140,used,important strings
t1084,uses,event filter wmi code
t1044,drops,driver component
t1064,evade,defenses
t1070,remove,evidence activity
t1091,inserted,device
t1105,download,remote files
t1053,execute,commands
t1105,executing,binaries
t1099,stomped,dll
t1056,using,windows keyboard accelerators
t1150,modified,plist files
t1016,modified,version
t1482,enumerating,domain trusts
t1027,bytecode,obfuscation
t1060,used,persistence module stores implant inside registry executes logon
t1055,installed,security software
t1055,contains,multiple modules processes
t1192,trick,victims
t1053,register,lateral movement
t1485,write,random data
t1035,run,command
t1089,disable,local firewall settings
t1143,downloads,payload
t1027,avoid,detection memory
t1488,wipe,accessible physical logical drives
t1089,changing,registry keys
t1485,write,mbr disk partitions
t1056,installs,keylogger
t1105,meant,this
t1105,download,files additional malware
t1083,includes,various modules
t1003,harvest,browsers
t1134,using,wtsqueryusertoken
t1045,uses,smartassembly obfuscator
t1107,removes,bankshot
t1049,gather,information tcp connection state
t1057,checks,running processes victims machine
t1091,plugged,stick
t1103,ensuring,load malicious dll resn32
t1024,modified,code
t1045,thwart,anti virus detection
t1078,compromised,credentials
t1176,gave,ability
t1024,encrypts,c2 traffic
t1048,containing,information newly
t1489,associated,processes
t1082,obtained,os version hardware configuration
t1105,compromised,host
t1530,rotated,managed encryption keys
t1049,uses,netstat -aon
t1049,used,netstat -oan
t1203,used,exploitation endpoint software
t1016,collects,network adapters ip mac address well ip addresses network adapters default gateway
t1047,including,execution commands via wmiexec well persistence via powersploit
t1106,leverages,windows api call virtualalloc writeprocessmemory createremotethread
t1485,contains,destroy plug
t1130,performing,man middle
t1071,performed,c2
t1035,executes,command
t1082,gathered,information infected computer
t1003,help,these credentials
t1046,probing,network
t1057,list,currently
t1031,chooses,service
t1087,uses,powerview pywerview
t1027,encrypted,configuration files
t1105,uses,http
t1064,uses,vbscript
t1070,reduce,visibility victim
t1082,creates,remote attackers
t1032,encrypt,c2 responses
t1099,match,prior 2013
t1023,maintain,persistence
t1113,stream,live feed desktop
t1043,used,port number 443
t1091,transmit,apt28
t1084,using,wmi events
t1047,uses,pentesting script wmiexec
t1033,enumerate,username victim
t1027,programmed,fragments strings
t1059,execute,netshcommands
t1077,move,the regin malware platform
t1012,registry,keys
t1088,using,dll hijacking
t1082,uses,cat directory | grep -c cpu family 2>&1 command
t1493,modifying,email content headers attachments
t1055,migrate,pupy
t1049,used,nbtstat
t1068,exploit,vulnerabilities ms16 032 ms16 135
t1082,obtain,victim hostname windows version ram amount number drives screen resolution
t1053,provides,persistence
t1107,cover,tracks
t1181,oriented,programming chain
t1077,copied,backdoor
t1033,collect,victims username
t1083,list,victim logical drives type well total / free space
t1071,used,http smtp
t1110,using,net use commands predefined list collection passwords
t1030,split,rar files exfiltration parts
t1055,used,win7elevate
t1068,gain,escalated privileges
t1086,execute,shellcode
t1194,used,various social media channels
t1070,clear,system
t1179,gathering,information
t1027,using,chacha stream cipher 256-bit key 64-bit initialization vector
t1087,using,commands net localgroup administrators net group domain controllers directory
t1036,named,file
t1097,gained,remote access
t1060,used,registry run keys
t1085,uses,rundll32 registry run key value
t1204,look,like flash player office pdf documents
t1083,used,forfiles
t1069,enumerate,administrators environment
t1038,using,search order hijacking
t1116,signed,phishing documents backdoors staging tools
t1038,executable,sysprep
t1027,encrypts,configuration file
t1055,inject,duqu
t1022,transmitting,some variants
t1204,appeared,adobe flash player update installer
t1134,creates,process
t1115,keyboard,events
t1049,enumerate,local connections network
t1063,attempt,initial infection
t1086,evade,defenses
t1085,exported,function
t1071,uses,ftp
t1082,gather,victim computer name
t1049,used,net use command
t1105,downloaded,hermes
t1525,check,integrity cloud deployments
t1105,download,files onto victim
t1201,used,net
t1074,identifies,files certain extensions
t1173,delivered,gravityrat
t1071,use,neteagle
t1032,using,rc4
t1064,establishing,persistence
t1215,prevent,users
t1035,execute,net crawler
t1046,built,module
t1027,protected,malicious word documents
t1036,resides,directory
t1088,bypassed,uac
t1059,driven,several tools used suckfly
t1193,protected,archives
t1114,extract,email
t1071,used,http ftp
t1056,run,keylogger plug
t1106,execute,files
t1204,deliver,payload
t1193,contained,malicious microsoft office documents
t1017,distributing,malware
t1173,embedded,shellcode
t1002,generated,output data
t1117,bypass,application whitelisting techniques
t1029,exfiltrate,data
t1188,used,a backdoor
t1137,execute,code
t1016,sends,first network interface cards configuration information whether wins available
t1140,using,vbs file
t1074,encrypted,archives
t1027,encrypted,most advstoreshell
t1187,used,template injection
t1020,configured,lightneuron
t1204,click,enable content button
t1057,gather,list running processes victim system
t1088,perform,uac bypass
t1005,collect,data
t1020,connected,infected device
t1027,encoded,data
t1113,capture,victim screen activity
t1117,execute,malicious dll
t1040,allowed,access legitimate credentials
t1189,download,malware
t1132,obfuscate,http traffic
t1033,registered,user
t1041,opened,channel
t1104,communicates,ip address
t1016,using,commands ipconfig directory arp -a route print
t1053,add,persistence
t1083,produces,file listings
t1005,creates,remote attackers local systems
t1063,avoid,executing potential sandboxes
t1024,called,tool
t1204,hit,enable button
t1003,acquire,information credentials
t1049,used,netstat -an victim
t1074,staged,files
t1032,used,rc4
t1189,delivered,zero day exploits malware
t1012,uses,command reg query .
t1091,copied,ursnif
t1033,sends,sys10
t1059,direct,backspace execute command line infected hosts
